Burst_Name,Burst_PNG,Workflow,BurstID,Simple,Extended,Other,Too_Noisy,Verify,Symmetrical,FastRiseSlowDecay,UnderlyingEmission,RapidlyVarying,Primary_Z_Score,Primary_P_Value,Primary_Confidence_Level,Secondary_Z_Score,Secondary_P_Value,Secondary_Confidence_Level,Cluster,Color
GRB091208B,GRB091208B_378559.png,25637,95373425,1,4,14,0,Other,4,13,7,0,2.892155272132925,0.0629024928940942,0.9370975071059058,-0.2344990761188858,0.2341761394065895,0.7658238605934105,3,orange
GRB091221,GRB091221_380311.png,25637,95373426,10,6,11,1,Other,13,4,16,0,1.7597653802562396,0.0776793843990122,0.9223206156009878,1.3198240351921795,0.176677465782578,0.823322534217422,6,brown
GRB100111A,GRB100111A_382399.png,25637,95373427,16,2,3,2,Simple,13,5,5,0,2.992886771259024,0.05799686189686,0.94200313810314,-0.8029696215572991,0.3535699912790957,0.6464300087209043,7,pink
GRB100117A,GRB100117A_382941.png,25637,95373429,13,1,1,0,Simple,10,2,1,0,2.99127270878144,0.058071608575696,0.941928391424304,-0.8892972917998876,0.3120363567395925,0.6879636432604075,1,blue
GRB100119A,GRB100119A_383063.png,25637,95373431,1,5,18,3,Other,8,1,19,0,2.9313213707786447,0.0609355741534956,0.9390644258465044,-0.4559833243433447,0.2310089340623426,0.7689910659376573,3,orange
GRB100205A,GRB100205A_411248.png,25637,95373433,4,3,12,3,Other,8,2,10,0,2.9824045403173027,0.0584844538251005,0.9415155461748994,-0.6882472016116852,0.3345377362667152,0.6654622637332848,5,purple
GRB100206A,GRB100206A_411412.png,25637,95373435,11,0,2,2,Simple,10,0,0,0,2.9445038788874958,0.0602909078324223,0.9397090921675776,-0.7107423155935334,0.2251305529206284,0.7748694470793716,7,pink
GRB100212A,GRB100212A_412081.png,25637,95373437,2,8,18,1,Other,19,5,11,0,2.7546751703454344,0.0704656818751223,0.9295343181248776,0.1921866397915419,0.207572198297985,0.792427801702015,5,purple
GRB100213A,GRB100213A_412217.png,25637,95373438,11,0,0,0,Simple,10,0,0,0,3.0,0.0576688856224374,0.9423311143775626,-1.0,0.3910022189557705,0.6089977810442295,1,blue
GRB100213B,GRB100213B_412220.png,25637,95373439,4,15,3,0,Extended,3,15,8,0,2.897472836319489,0.0626308334735554,0.9373691665264444,-0.457495710997814,0.1920407857766384,0.8079592142233616,2,green
GRB100219A,GRB100219A_412982.png,25637,95373440,6,2,13,11,Other,8,2,9,0,2.013468165642073,0.0944933481384928,0.9055066518615073,1.208080899385244,0.1375214250263423,0.8624785749736577,9,yellow
GRB100302A,GRB100302A_414592.png,25637,95373441,3,6,15,4,Other,5,0,14,0,2.9211869733608857,0.0614370544079907,0.9385629455920091,-0.3651483716701107,0.2402587220245025,0.7597412779754975,5,purple
GRB100305A,GRB100305A_414905.png,25637,95373443,1,2,16,12,Other,3,4,9,0,2.2265469635469453,0.1123566405723237,0.8876433594276762,1.1470090418272143,0.1660352635425974,0.8339647364574025,9,yellow
GRB100316A,GRB100316A_416076.png,25637,95373445,18,1,6,2,Simple,11,6,5,0,2.882799596873129,0.0633840329949033,0.9366159670050966,-0.1921866397915419,0.2370590870309195,0.7629409129690805,7,pink
GRB100316B,GRB100316B_416103.png,25637,95373447,19,3,5,0,Simple,11,9,4,0,2.9093229129792206,0.0620307038248097,0.9379692961751902,-0.4156175589970315,0.2072432912631456,0.7927567087368543,7,pink
GRB100316C,GRB100316C_416115.png,25637,95373448,18,6,8,1,Simple,14,14,7,0,2.7327797398222526,0.0717726387369932,0.9282273612630068,-0.0700712753800577,0.1350746219481731,0.8649253780518269,7,pink
GRB100316D,GRB100316D_416135.png,25637,95373450,0,3,2,18,Too Noisy,2,2,2,0,2.9656149100771323,0.0592762046323498,0.9407237953676502,-0.6657502859356828,0.258162128070909,0.741837871929091,0,red
GRB100413A,GRB100413A_419404.png,25637,95373451,1,8,16,7,Other,12,7,14,0,2.5955427380922007,0.0806861305981607,0.9193138694018392,0.0,0.1078156709986783,0.8921843290013216,5,purple
GRB100418A,GRB100418A_419797.png,25637,95373452,15,3,15,2,Simple/Other,16,7,8,0,1.7292861596651865,0.1586256258252667,0.8413743741747333,1.7292861596651865,0.1821990024150079,0.817800997584992,6,brown
GRB100420A,GRB100420A_419932.png,25637,95373453,0,0,1,11,Too Noisy,0,0,1,0,2.9883494705505136,0.0582072907029989,0.9417927092970012,-0.7470873676376284,0.3440648051305601,0.6559351948694399,0,red
GRB100423A,GRB100423A_420247.png,25637,95373454,10,17,2,1,Extended,0,25,4,0,2.5314588726006666,0.0853149929540135,0.9146850070459864,0.6661733875264912,0.1816901138162092,0.8183098861837907,2,green
GRB100424A,GRB100424A_420367.png,25637,95373457,6,6,7,10,Too Noisy,5,9,11,0,2.905487990874559,0.0622241275996999,0.9377758724003,-0.2641352718976871,0.2783193560920389,0.721680643907961,0,red
GRB100425A,GRB100425A_420398.png,25637,95373459,4,7,18,2,Other,12,8,11,0,2.8729222905823684,0.0638974308205906,0.9361025691794094,-0.2102138261401732,0.2054303973592852,0.7945696026407147,5,purple
GRB100504A,GRB100504A_421124.png,25637,95373460,9,15,5,4,Extended,12,13,13,0,2.70451128134142,0.0735048259734481,0.926495174026552,0.30050125348238,0.1871498441707111,0.8128501558292889,4,gray
GRB100508A,GRB100508A_421386.png,25637,95373463,3,6,10,12,Too Noisy,9,5,9,0,2.108590488016544,0.0997013831015227,0.9002986168984772,1.116312611302876,0.1255351460134266,0.8744648539865734,9,yellow
GRB100513A,GRB100513A_421814.png,25637,95373464,9,4,10,7,Other,5,6,9,0,1.889822365046136,0.0772742899875456,0.9227257100124544,1.1338934190276817,0.1551817153287951,0.8448182846712049,6,brown
GRB100514A,GRB100514A_421962.png,25637,95373465,9,10,8,3,Extended,2,21,8,0,1.6081688022566925,0.0627721100861231,0.9372278899138768,0.9649012813540154,0.2061647191040585,0.7938352808959415,8,cyan
GRB100522A,GRB100522A_422783.png,25637,95373466,1,4,12,1,Other,10,7,4,0,2.8867513459481287,0.063180074965446,0.936819925034554,-0.1924500897298752,0.2706511124814568,0.7293488875185432,3,orange
GRB100526A,GRB100526A_423181.png,25637,95373467,1,1,14,12,Other/Too Noisy,3,3,14,0,2.006837626783485,0.1384063540536626,0.8615936459463374,1.4334554477024897,0.1838929416979451,0.8161070583020549,9,yellow
GRB100526B,GRB100526B_423184.png,25637,95373468,2,0,9,16,Too Noisy,4,2,6,0,2.543170567506841,0.0844451152718193,0.9155548847281808,0.6186090569611237,0.1604931707922616,0.8395068292077383,9,yellow
GRB100606A,GRB100606A_424031.png,25637,95373470,3,13,4,1,Extended,2,14,11,0,2.9162346919891515,0.0616839866888347,0.9383160133111652,-0.4703604341917986,0.2080705963450215,0.7919294036549784,2,green
GRB100614A,GRB100614A_424716.png,25637,95373472,9,7,8,9,Simple/Too Noisy,6,10,9,0,1.5666989036012806,0.0796049808179062,0.9203950191820938,1.5666989036012806,0.2151699425695499,0.7848300574304501,6,brown
GRB100615A,GRB100615A_424733.png,25637,95373474,0,1,11,0,Other,0,6,6,0,2.9883494705505136,0.0582072907029989,0.9417927092970012,-0.7470873676376284,0.3440648051305601,0.6559351948694399,3,orange
GRB100619A,GRB100619A_424998.png,25637,95373476,1,1,8,1,Other,6,2,4,0,3.0,0.0576688856224374,0.9423311143775626,-1.0,0.3910022189557705,0.6089977810442295,3,orange
GRB100621A,GRB100621A_425151.png,25637,95373477,13,6,8,3,Simple,17,5,14,0,2.6170702328698754,0.0792009489190452,0.9207990510809548,0.2379154757154432,0.1217104450848889,0.8782895549151111,6,brown
GRB100625A,GRB100625A_425647.png,25637,95373479,11,0,0,0,Simple,10,0,0,0,3.0,0.0576688856224374,0.9423311143775626,-1.0,0.3910022189557705,0.6089977810442295,1,blue
GRB100628A,GRB100628A_426114.png,25637,95373480,15,1,3,1,Simple,13,0,1,0,2.9704426289300225,0.0590471738290607,0.9409528261709392,-0.5940885257860046,0.3202553698063421,0.6797446301936578,7,pink
GRB100702A,GRB100702A_426438.png,25637,95373481,13,1,0,1,Simple,10,2,1,0,2.99127270878144,0.058071608575696,0.941928391424304,-0.8892972917998876,0.3120363567395925,0.6879636432604075,1,blue
GRB100704A,GRB100704A_426722.png,25637,95373482,5,9,11,2,Other,20,1,16,0,2.108590488016544,0.0997013831015227,0.9002986168984772,1.116312611302876,0.1255351460134266,0.8744648539865734,8,cyan
GRB100719A,GRB100719A_429357.png,25637,95373483,11,10,9,3,Simple,8,10,11,0,1.5303383560085553,0.0614187510118826,0.9385812489881172,0.9738516810963532,0.2234265316037083,0.7765734683962917,8,cyan
GRB100724A,GRB100724A_429868.png,25637,95373485,14,0,1,0,Simple,13,2,1,0,2.992886771259024,0.05799686189686,0.94200313810314,-0.8029696215572991,0.3535699912790957,0.6464300087209043,1,blue
GRB100725A,GRB100725A_429954.png,25637,95373487,3,13,11,2,Extended,7,11,11,0,2.0682427401891235,0.1304614527845518,0.8695385472154482,1.3488539609929064,0.1554004904651404,0.8445995095348595,8,cyan
GRB100725B,GRB100725B_429969.png,25637,95373489,0,1,11,0,Other,5,6,8,0,2.9883494705505136,0.0582072907029989,0.9417927092970012,-0.7470873676376284,0.3440648051305601,0.6559351948694399,3,orange
GRB100727A,GRB100727A_430094.png,25637,95373491,10,10,8,3,,4,23,8,0,1.3619698352243594,0.0637749516208923,0.9362250483791076,1.3619698352243594,0.266456825562799,0.733543174437201,8,cyan
GRB100728A,GRB100728A_430151.png,25637,95373492,7,7,13,2,Other,9,2,19,0,2.555555555555556,0.0835370597534228,0.9164629402465772,-0.1111111111111111,0.101837970377407,0.898162029622593,5,purple
GRB100728B,GRB100728B_430172.png,25637,95373493,17,12,1,2,Simple,5,19,4,0,2.31098665955893,0.1039371134364683,0.8960628865635316,1.027105182026191,0.1701165562630715,0.8298834437369285,4,gray
GRB100802A,GRB100802A_430603.png,25637,95373494,10,20,5,1,Extended,4,26,7,0,2.6810667302178786,0.0749808876435129,0.925019112356487,0.2437333391107162,0.1462928353503192,0.8537071646496808,2,green
GRB100805A,GRB100805A_430957.png,25637,95373495,3,7,14,5,Other,6,2,15,0,2.820058026482305,0.0667351779921223,0.9332648220078776,-0.1044465935734187,0.1738860739452905,0.8261139260547095,5,purple
GRB100807A,GRB100807A_431128.png,25637,95373498,11,0,1,0,Simple,8,1,0,0,2.9883494705505136,0.0582072907029989,0.9417927092970012,-0.7470873676376284,0.3440648051305601,0.6559351948694399,1,blue
GRB100814A,GRB100814A_431605.png,25637,95373501,2,11,20,1,Other,7,19,22,0,2.587702172129855,0.0812355709147085,0.9187644290852914,0.562543950463012,0.1900662249965641,0.8099337750034359,5,purple
GRB100816A,GRB100816A_431764.png,25637,95373503,14,0,0,1,Simple,11,1,0,0,2.992886771259024,0.05799686189686,0.94200313810314,-0.8029696215572991,0.3535699912790957,0.6464300087209043,1,blue
GRB100823A,GRB100823A_432420.png,25637,95373504,17,14,0,1,Simple,0,28,4,0,2.0557448665925784,0.1320337629009604,0.8679662370990395,1.3704965777283855,0.1651088890847141,0.8348911109152859,4,gray
GRB100901A,GRB100901A_433065.png,25637,95373505,5,5,8,11,Too Noisy,14,4,7,0,2.6111648393354674,0.0796049808179062,0.9203950191820938,0.5222329678670935,0.2151699425695499,0.7848300574304501,0,red
GRB100902A,GRB100902A_433160.png,25637,95373506,1,1,11,2,Other,1,7,6,0,2.985832270287424,0.0583244454272477,0.9416755545727522,-0.7207181342073092,0.3397357470350821,0.6602642529649179,3,orange
GRB100904A,GRB100904A_433273.png,25637,95373507,4,4,16,0,Other,13,2,13,0,2.886751345948129,0.063180074965446,0.936819925034554,-0.5773502691896258,0.1816901138162092,0.8183098861837907,3,orange
GRB100905A,GRB100905A_433442.png,25637,95373508,15,0,0,0,Simple,14,0,0,0,3.0,0.0576688856224374,0.9423311143775626,-1.0,0.3910022189557705,0.6089977810442295,1,blue
GRB100906A,GRB100906A_433509.png,25637,95373509,2,5,16,0,Other,5,13,13,0,2.8729222905823684,0.0638974308205906,0.9361025691794094,-0.2102138261401732,0.2054303973592852,0.7945696026407147,3,orange
GRB100915A,GRB100915A_434178.png,25637,95373511,3,6,7,19,Too Noisy,8,1,5,0,2.911293570236578,0.0619316013799895,0.9380683986200103,-0.4970501217477084,0.200940890120951,0.7990591098790489,0,red
GRB100917A,GRB100917A_434360.png,25637,95373515,5,10,9,3,Extended,3,13,11,0,1.9672897619907408,0.1079300842106913,0.8920699157893086,1.3619698352243594,0.143826137173864,0.856173862826136,8,cyan
GRB100924A,GRB100924A_434843.png,25637,95373517,0,1,11,1,Other,5,4,8,0,2.987590432845045,0.0582425864755564,0.9417574135244436,-0.8673649643743679,0.2990217558575261,0.7009782441424739,3,orange
GRB100928A,GRB100928A_435160.png,25637,95373518,15,0,1,1,Simple,15,2,0,0,2.993530989776593,0.0579670620703047,0.9420329379296952,-0.9050209969092023,0.3218529279800532,0.6781470720199467,1,blue
GRB101008A,GRB101008A_435903.png,25637,95373519,11,14,2,2,Extended,7,17,5,0,2.182820625326997,0.1170390355395114,0.8829609644604886,1.212678125181665,0.1881204043741871,0.8118795956258129,4,gray
GRB101011A,GRB101011A_436094.png,25637,95373520,2,11,2,1,Extended,1,13,4,0,2.9848100289785457,0.058372106706994,0.941627893293006,-0.8528028654224417,0.2907949580481286,0.7092050419518714,2,green
GRB101017A,GRB101017A_436429.png,25637,95373521,2,16,1,3,Extended,0,16,10,0,2.9797977499945336,0.0586065090421672,0.9413934909578328,-0.7094756547606033,0.291456885331427,0.708543114668573,2,green
GRB101020A,GRB101020A_436737.png,25637,95373522,4,2,8,20,Too Noisy,3,4,6,0,2.852798895551795,0.0649595631351147,0.9350404368648852,-0.1240347345892084,0.205258965872457,0.7947410341275429,0,red
GRB101023A,GRB101023A_436981.png,25637,95373524,14,7,24,1,Other,29,16,18,0,2.5296872150808176,0.0854475384839059,0.914552461516094,0.5059374430161636,0.123602521449778,0.876397478550222,6,brown
GRB101024A,GRB101024A_437016.png,25637,95373527,1,2,12,0,Other,11,3,4,0,2.967478714184394,0.0591876525288102,0.9408123474711898,-0.6294651817966896,0.270165468036184,0.729834531963816,3,orange
GRB101030A,GRB101030A_437408.png,25637,95373528,4,7,21,2,Other,15,11,12,0,2.912758640177315,0.0618580527656691,0.9381419472343308,-0.3495310368212778,0.2271003102736317,0.7728996897263682,5,purple
GRB101117B,GRB101117B_438675.png,25637,95373530,12,0,0,0,Simple,8,3,0,0,3.0,0.0576688856224374,0.9423311143775626,-1.0,0.3910022189557705,0.6089977810442295,1,blue
GRB101201A,,25637,95373532,9,0,12,9,Other,5,1,1,0,1.7320508075688772,0.063180074965446,0.936819925034554,0.5773502691896257,0.1816901138162092,0.8183098861837907,6,brown
GRB101204A,,25637,95373533,10,0,8,4,Simple,7,2,2,0,2.029444275607638,0.0892358437773293,0.9107641562226708,1.1274690420042432,0.1354165215079501,0.8645834784920499,6,brown
GRB101213A,GRB101213A_440285.png,25637,95373534,11,17,1,4,Extended,0,28,2,0,2.436594991678622,0.0927817670244115,0.9072182329755883,0.7657869973847098,0.1368023796649795,0.8631976203350205,4,gray
GRB101219A,GRB101219A_440606.png,25637,95373535,11,1,0,0,Simple,8,5,0,0,2.9883494705505136,0.0582072907029989,0.9417927092970012,-0.7470873676376284,0.3440648051305601,0.6559351948694399,1,blue
GRB101219B,GRB101219B_440635.png,25637,95373536,3,1,14,13,Other/Too Noisy,6,2,7,0,1.865117742382477,0.1374072706154301,0.8625927293845699,1.5666989036012806,0.1590208955979226,0.8409791044020773,9,yellow
GRB101224A,GRB101224A_440955.png,25637,95373538,11,0,1,0,Simple,7,2,2,0,2.9883494705505136,0.0582072907029989,0.9417927092970012,-0.7470873676376284,0.3440648051305601,0.6559351948694399,1,blue
GRB110102A,GRB110102A_441454.png,25637,95373539,0,0,11,0,Other,9,3,6,0,3.0,0.0576688856224374,0.9423311143775626,-1.0,0.3910022189557705,0.6089977810442295,3,orange
GRB110106A,GRB110106A_441664.png,25637,95373543,12,1,0,0,Simple,9,4,0,0,2.9902518020086637,0.0581189488320708,0.9418810511679292,-0.7689218919450849,0.3477243781102923,0.6522756218897077,1,blue
GRB110106B,GRB110106B_441676.png,25637,95373544,1,6,19,1,Other,8,7,18,0,2.8823529411764706,0.0634071375486384,0.9365928624513616,-0.1764705882352941,0.2690039155041819,0.7309960844958181,3,orange
GRB110112A,GRB110112A_442039.png,25637,95373545,15,0,3,1,Simple,10,3,1,0,2.951244578069648,0.0599645667971548,0.9400354332028452,-0.5038710255240862,0.2648675767147155,0.7351324232852845,7,pink
GRB110119A,GRB110119A_442978.png,25637,95373546,1,4,16,1,Other,5,2,15,0,2.9405881764588204,0.0604815025720697,0.9395184974279304,-0.4200840252084029,0.2966893667984966,0.7033106332015033,3,orange
GRB110128A,GRB110128A_443861.png,25637,95373547,6,5,13,6,Other,8,8,12,0,2.9755097944025266,0.0588079756589841,0.941192024341016,-0.8115026712006891,0.2691277753751515,0.7308722246248485,9,yellow
GRB110201A,GRB110201A_444230.png,25637,95373548,8,9,11,2,Other,7,19,8,0,1.807392228230128,0.0656364331763095,0.9343635668236904,0.7745966692414834,0.168429245320145,0.831570754679855,8,cyan
GRB110205A,GRB110205A_444643.png,25637,95373549,4,4,15,2,Other,11,5,14,0,2.9615676684642214,0.0594690676972453,0.9405309323027546,-0.7615459718907998,0.245882227318964,0.754117772681036,5,purple
GRB110207A,GRB110207A_444912.png,25637,95373551,0,3,15,4,Other,2,6,14,0,2.897472836319489,0.0626308334735554,0.9373691665264444,-0.457495710997814,0.1920407857766384,0.8079592142233616,3,orange
GRB110208A,GRB110208A_445038.png,25637,95373553,13,7,6,4,Simple,9,11,5,0,2.840187787218772,0.0656364331763095,0.9343635668236904,-0.2581988897471611,0.168429245320145,0.831570754679855,4,gray
GRB110210A,GRB110210A_445141.png,25637,95373556,0,0,0,12,Too Noisy,0,0,0,0,3.0,0.0576688856224374,0.9423311143775626,-1.0,0.3910022189557705,0.6089977810442295,0,red
GRB110212A,GRB110212A_445321.png,25637,95373558,13,0,1,0,Simple,12,0,0,0,2.9917241221644244,0.0580506916068117,0.9419493083931882,-0.7872958216222169,0.3508576658855173,0.6491423341144826,1,blue
GRB110213A,GRB110213A_445414.png,25637,95373559,16,4,10,1,Simple,18,7,13,0,2.480431892409335,0.0892358437773293,0.9107641562226708,0.676481425202546,0.1354165215079501,0.8645834784920499,6,brown
GRB110223A,GRB110223A_446674.png,25637,95373560,15,6,3,2,Simple,3,19,3,0,2.8735244660769563,0.0638659828772654,0.9361340171227346,-0.1690308509457033,0.2255381348644809,0.7744618651355191,7,pink
GRB110223B,GRB110223B_446677.png,25637,95373561,2,4,18,6,Other,7,3,18,0,2.92155504328906,0.0614187510118826,0.9385812489881172,-0.4173650061841514,0.2234265316037083,0.7765734683962917,5,purple
GRB110305A,GRB110305A_448229.png,25637,95373562,4,1,12,2,Other,11,1,11,0,2.904845450329673,0.0622566094662884,0.9377433905337116,-0.30050125348238,0.2299831357934807,0.7700168642065193,3,orange
GRB110312A,GRB110312A_449074.png,25637,95373563,9,3,14,5,Other,13,4,10,0,2.573993336454676,0.082207362292453,0.9177926377075468,0.5147986672909352,0.145385526675764,0.854614473324236,6,brown
GRB110315A,GRB110315A_449399.png,25637,95373564,0,5,16,4,Other,8,4,16,0,2.8468922946122426,0.0652754956327987,0.9347245043672012,-0.3649861916169541,0.1655042086533007,0.8344957913466993,3,orange
GRB110318A,GRB110318A_449542.png,25637,95373566,7,3,14,2,Other,13,9,10,0,2.7539552761294703,0.0705081806305676,0.9294918193694324,0.1835970184086313,0.1970275859822592,0.8029724140177408,6,brown
GRB110318B,GRB110318B_449549.png,25637,95373569,24,1,8,3,Simple,26,3,7,0,2.877882657259857,0.0636389565516979,0.936361043448302,-0.1918588438173237,0.2223784502718522,0.7776215497281478,7,pink
GRB110319A,GRB110319A_449578.png,25637,95373570,1,7,22,0,Other,18,9,14,0,2.85745490667645,0.0647118662950363,0.9352881337049636,-0.0985329278164293,0.2359330160792261,0.7640669839207739,3,orange
GRB110402A,GRB110402A_450545.png,25637,95373573,4,13,3,0,Extended,6,9,9,0,2.8583584040419856,0.0646639374635729,0.9353360625364272,-0.3572948005052482,0.1719961810912984,0.8280038189087016,2,green
GRB110407A,GRB110407A_450884.png,25637,95373574,1,11,5,14,Too Noisy,5,6,9,0,2.1358941442919024,0.1043394794776202,0.8956605205223798,1.110664955031789,0.1223269861779388,0.8776730138220612,8,cyan
GRB110411A,GRB110411A_451165.png,25637,95373575,0,3,15,0,Other,14,2,8,0,2.9405881764588204,0.0604815025720697,0.9395184974279304,-0.4200840252084029,0.2966893667984966,0.7033106332015033,3,orange
GRB110412A,GRB110412A_451191.png,25637,95373576,15,8,4,2,Simple,5,23,5,0,2.7016169560496897,0.0736850913949409,0.926314908605059,0.261446802198357,0.1646488328550437,0.8353511671449563,4,gray
GRB110414A,GRB110414A_451343.png,25637,95373577,1,4,14,3,Other,7,6,7,0,2.9298734470692733,0.0610069071852659,0.938993092814734,-0.5170364906592835,0.218667774412353,0.7813322255876469,3,orange
GRB110420A,GRB110420A_451757.png,25637,95373578,16,4,3,1,Simple,15,5,6,0,2.9488391230979425,0.0600807688311031,0.9399192311688968,-0.5897678246195885,0.2368146067154755,0.7631853932845245,7,pink
GRB110420B,GRB110420B_451794.png,25637,95373579,15,1,12,8,Simple,14,2,0,0,1.981734777227449,0.0775021788478056,0.9224978211521944,0.9908673886137244,0.1418180577615739,0.858181942238426,6,brown
GRB110422A,GRB110422A_451901.png,25637,95373583,15,6,7,4,Simple,18,5,13,0,2.8982753492378874,0.0625899628216211,0.9374100371783788,-0.4140393356054125,0.196266812104725,0.8037331878952749,6,brown
GRB110503A,GRB110503A_452685.png,25637,95373584,26,9,1,0,Simple,20,13,2,0,2.826797376915836,0.0663647875969315,0.9336352124030683,0.0,0.2314160792738233,0.7685839207261767,7,pink
GRB110519A,GRB110519A_453628.png,25637,95373586,21,12,0,0,Simple,1,33,1,0,2.497480745059398,0.0879017088239357,0.9120982911760642,0.7345531603115876,0.2045083234095568,0.7954916765904432,4,gray
GRB110520A,GRB110520A_453747.png,25637,95373587,14,11,4,0,Simple,4,26,4,0,2.1104916850699724,0.1082417169826901,0.8917582830173099,1.1724953805944291,0.1253085315602209,0.8746914684397791,4,gray
