Burst_Name,Burst_Image,BurstID,Simple,Extended,Other,Too Noisy,Verify,Follow
GRB150722A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB150722A_649916.png,95374119,1,0,4,14,,"[2, 0, 2, 0, 2, 16]"
GRB150724A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB150724A_650141.png,95374120,1,17,19,11,,"[16, 7, 26, 0, 2, 13]"
GRB150727A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB150727A_650530.png,95374121,14,29,2,3,,"[4, 39, 10, 0, 0, 3]"
GRB150728A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB150728A_650617.png,95374122,12,0,0,0,Simple,"[8, 1, 1, 0, 2, 2]"
GRB150801B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB150801B_650977.png,95374123,10,19,13,6,,"[25, 6, 18, 0, 1, 8]"
GRB150811A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB150811A_651882.png,95374125,8,19,14,9,,"[3, 24, 13, 0, 5, 16]"
GRB150817A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB150817A_652334.png,95374126,4,4,13,1,,"[10, 6, 18, 0, 0, 1]"
GRB150818A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB150818A_652603.png,95374128,13,24,2,1,,"[7, 27, 4, 0, 1, 2]"
GRB150819A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB150819A_652643.png,95374130,2,1,3,14,,"[2, 1, 2, 0, 0, 15]"
GRB150821A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB150821A_652847.png,95374132,5,17,5,3,,"[6, 12, 14, 0, 3, 6]"
GRB150831A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB150831A_653838.png,95374133,11,1,0,0,Simple,"[9, 2, 0, 0, 1, 1]"
GRB150831B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB150831B_653978.png,95374135,27,13,5,4,,"[20, 15, 10, 0, 2, 7]"
GRB150901A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB150901A_654042.png,95374136,6,2,16,31,,"[8, 4, 11, 0, 2, 37]"
GRB150907B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB150907B_654803.png,95374137,7,15,2,3,,"[2, 17, 9, 0, 1, 4]"
GRB150910A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB150910A_655097.png,95374139,2,3,15,25,,"[3, 5, 12, 0, 4, 30]"
GRB150911A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB150911A_655262.png,95374140,11,0,0,0,Simple,"[10, 1, 0, 0, 0, 0]"
GRB150915A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB150915A_655721.png,95374142,0,0,1,17,Too Noisy,"[1, 0, 0, 0, 0, 17]"
GRB150925A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB150925A_656604.png,95374145,7,18,7,16,,"[2, 20, 13, 0, 2, 18]"
GRB151001A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB151001A_657286.png,95374146,24,8,11,6,,"[23, 7, 12, 0, 6, 12]"
GRB151001B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB151001B_657321.png,95374147,1,0,0,11,Too Noisy,"[1, 0, 0, 0, 0, 11]"
GRB151004A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB151004A_657564.png,95374148,1,1,5,15,,"[3, 0, 3, 0, 0, 17]"
GRB151006A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB151006A_657750.png,95374149,19,31,4,4,,"[6, 46, 10, 0, 0, 4]"
GRB151021A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB151021A_660671.png,95374151,18,20,10,1,,"[8, 33, 17, 0, 2, 3]"
GRB151022A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB151022A_661036.png,95374152,4,10,10,25,,"[10, 7, 7, 0, 3, 29]"
GRB151023A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB151023A_661253.png,95374153,22,12,8,3,,"[11, 28, 6, 0, 1, 4]"
GRB151027A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB151027A_661775.png,95374156,3,24,19,5,,"[30, 10, 21, 0, 2, 7]"
GRB151027B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB151027B_661869.png,95374158,13,10,19,5,,"[19, 5, 21, 0, 3, 9]"
GRB151029A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB151029A_662086.png,95374160,28,18,3,2,,"[6, 34, 10, 0, 3, 5]"
GRB151031A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB151031A_662330.png,95374161,15,1,0,1,Simple,"[11, 2, 1, 0, 1, 2]"
GRB151111A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB151111A_663074.png,95374162,20,19,3,2,,"[2, 34, 4, 0, 2, 4]"
GRB151112A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB151112A_663179.png,95374163,3,13,3,0,,"[0, 16, 9, 0, 0, 1]"
GRB151114A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB151114A_663490.png,95374164,14,1,4,0,,"[14, 0, 4, 0, 2, 2]"
GRB151118A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB151118A_664078.png,95374165,7,11,22,3,,"[10, 18, 24, 0, 2, 5]"
GRB151127A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB151127A_665268.png,95374167,12,0,1,2,Simple,"[10, 1, 0, 0, 2, 4]"
GRB151205A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB151205A_666352.png,95374169,11,16,6,7,,"[2, 21, 14, 0, 0, 7]"
GRB151205B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB151205B_666378.png,95374172,13,2,1,1,,"[12, 4, 1, 0, 1, 2]"
GRB151210A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB151210A_666931.png,95374174,0,1,12,0,Other,"[9, 0, 7, 0, 1, 1]"
GRB151215A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB151215A_667392.png,95374175,3,3,16,4,,"[3, 14, 5, 0, 2, 7]"
GRB151228A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB151228A_668543.png,95374176,13,0,0,0,Simple,"[10, 1, 0, 0, 1, 2]"
GRB151228B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB151228B_668641.png,95374177,19,19,5,5,,"[7, 31, 8, 0, 2, 7]"
GRB151229A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB151229A_668689.png,95374178,11,1,0,0,Simple,"[8, 3, 1, 0, 0, 0]"
GRB160104A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160104A_669319.png,95374180,3,21,20,3,,"[13, 18, 20, 0, 2, 5]"
GRB160117A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160117A_670793.png,95374182,2,3,13,2,,"[12, 1, 5, 0, 2, 4]"
GRB160117B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160117B_670800.png,95374184,23,10,9,3,,"[15, 20, 4, 0, 4, 7]"
GRB160119A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160119A_671014.png,95374186,27,0,9,3,,"[33, 2, 8, 0, 0, 3]"
GRB160121A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160121A_671231.png,95374187,18,6,2,3,,"[13, 12, 4, 0, 0, 3]"
GRB160123A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160123A_671447.png,95374188,15,0,0,0,Simple,"[14, 0, 1, 0, 0, 0]"
GRB160127A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160127A_671828.png,95374190,14,4,12,2,,"[17, 3, 11, 0, 2, 4]"
GRB160131A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160131A_672236.png,95374191,19,31,2,3,,"[13, 32, 7, 0, 2, 6]"
GRB160203A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160203A_672525.png,95374192,15,11,18,5,,"[18, 9, 17, 0, 4, 9]"
GRB160216A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160216A_673978.png,95374193,14,14,21,3,,"[20, 15, 25, 0, 0, 3]"
GRB160220A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160220A_674670.png,95374195,20,8,14,3,,"[19, 7, 15, 0, 3, 6]"
GRB160220B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160220B_674734.png,95374198,13,2,1,0,Simple,"[12, 5, 2, 0, 1, 1]"
GRB160223A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160223A_675361.png,95374200,1,0,11,0,Other,"[8, 4, 8, 0, 0, 0]"
GRB160225A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160225A_675998.png,95374201,3,6,17,24,,"[5, 4, 16, 0, 5, 31]"
GRB160227A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160227A_676423.png,95374202,3,11,30,11,,"[7, 24, 27, 0, 1, 12]"
GRB160228A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160228A_676595.png,95374203,0,14,3,3,,"[2, 11, 11, 0, 1, 5]"
GRB160303A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160303A_677495.png,95374204,29,9,3,2,,"[31, 6, 5, 0, 0, 2]"
GRB160313A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160313A_678929.png,95374205,4,6,19,22,,"[11, 4, 16, 0, 4, 27]"
GRB160314A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160314A_679120.png,95374206,10,2,2,2,,"[4, 9, 3, 0, 1, 3]"
GRB160321A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160321A_680017.png,95374208,16,10,16,14,,"[17, 3, 21, 0, 3, 19]"
GRB160325A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160325A_680436.png,95374211,4,15,32,4,,"[31, 6, 32, 0, 0, 4]"
GRB160327A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160327A_680655.png,95374214,14,18,4,2,,"[13, 21, 6, 0, 1, 4]"
GRB160408A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160408A_682059.png,95374215,13,1,0,0,Simple,"[11, 1, 2, 0, 3, 3]"
GRB160409A,,95374216,13,0,20,10,,"[6, 5, 4, 0, 18, 29]"
GRB160410A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160410A_682269.png,95374217,27,18,0,5,,"[26, 4, 11, 0, 7, 13]"
GRB160411A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160411A_682339.png,95374218,14,1,1,2,,"[11, 0, 3, 0, 3, 5]"
GRB160412A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160412A_682522.png,95374219,40,7,10,5,,"[30, 18, 14, 0, 4, 9]"
GRB160417A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160417A_683076.png,95374221,9,8,21,10,,"[17, 5, 18, 0, 2, 14]"
GRB160419A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160419A_683383.png,95374222,11,0,0,0,Simple,"[11, 0, 0, 0, 0, 0]"
GRB160424A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160424A_683906.png,95374225,15,5,1,0,,"[4, 16, 2, 0, 0, 0]"
GRB160425A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160425A_684098.png,95374227,10,17,18,3,,"[23, 26, 14, 0, 1, 5]"
GRB160504A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160504A_685124.png,95374228,7,6,17,12,,"[11, 9, 17, 0, 4, 16]"
GRB160506A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160506A_685245.png,95374229,1,5,3,15,,"[2, 3, 2, 0, 1, 18]"
GRB160519A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160519A_686818.png,95374231,1,13,3,3,,"[7, 6, 8, 0, 0, 4]"
GRB160525B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160525B_687522.png,95374232,15,0,2,1,Simple,"[13, 2, 0, 0, 2, 3]"
GRB160601A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160601A_688452.png,95374234,15,0,4,2,,"[14, 1, 1, 0, 3, 5]"
GRB160607A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160607A_689597.png,95374235,2,0,12,0,Other,"[7, 4, 9, 0, 0, 0]"
GRB160611A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160611A_690598.png,95374236,18,3,18,3,,"[25, 9, 16, 0, 1, 4]"
GRB160624A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160624A_701288.png,95374238,14,0,2,4,,"[14, 0, 0, 0, 1, 5]"
GRB160625A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160625A_701503.png,95374241,3,11,30,3,,"[27, 8, 29, 0, 1, 4]"
GRB160630A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160630A_702252.png,95374242,3,13,2,0,,"[1, 14, 4, 0, 0, 0]"
GRB160703A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160703A_702699.png,95374243,2,3,11,3,,"[7, 4, 13, 0, 1, 4]"
GRB160705B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160705B_703176.png,95374244,3,4,8,30,,"[5, 5, 8, 0, 2, 32]"
GRB160712A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160712A_704155.png,95374245,5,17,3,0,,"[3, 17, 8, 0, 0, 0]"
GRB160714A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160714A_704310.png,95374247,12,0,1,1,Simple,"[10, 0, 1, 0, 2, 3]"
GRB160716A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160716A_704572.png,95374248,2,2,11,0,,"[10, 1, 7, 0, 1, 1]"
GRB160726A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160726A_706052.png,95374249,13,0,0,0,Simple,"[11, 1, 0, 0, 1, 1]"
GRB160801A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160801A_706871.png,95374252,12,0,1,0,Simple,"[12, 1, 1, 0, 2, 2]"
GRB160804A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160804A_707231.png,95374254,24,9,11,4,,"[27, 12, 12, 0, 2, 8]"
GRB160815A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160815A_708598.png,95374256,35,3,10,3,,"[30, 5, 13, 0, 4, 7]"
GRB160821A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160821A_709351.png,95374257,1,3,16,1,,"[7, 14, 14, 0, 0, 2]"
GRB160821B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160821B_709357.png,95374258,16,0,0,1,Simple,"[13, 2, 1, 0, 1, 2]"
GRB160824A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160824A_709765.png,95374259,4,20,14,3,,"[5, 15, 29, 0, 1, 5]"
GRB160826A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160826A_709907.png,95374260,9,18,10,18,,"[5, 13, 21, 0, 3, 22]"
GRB160827A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160827A_710050.png,95374262,14,6,22,10,,"[18, 7, 12, 0, 5, 17]"
GRB160905A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160905A_711084.png,95374263,10,13,23,3,,"[18, 9, 26, 0, 3, 6]"
GRB160912A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160912A_711914.png,95374265,8,9,15,2,,"[6, 27, 3, 0, 2, 6]"
GRB160917A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160917A_712505.png,95374266,20,15,4,5,,"[5, 30, 6, 0, 0, 5]"
GRB160927A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB160927A_713782.png,95374268,11,0,0,1,Simple,"[10, 0, 0, 0, 1, 2]"
GRB161001A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB161001A_714404.png,95374270,11,0,0,0,Simple,"[11, 0, 0, 0, 0, 0]"
GRB161004A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB161004A_715084.png,95374271,13,0,0,0,Simple,"[6, 4, 0, 0, 3, 3]"
GRB161004B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB161004B_715246.png,95374273,31,17,3,2,,"[15, 28, 7, 0, 4, 6]"
GRB161007A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB161007A_716127.png,95374275,13,18,5,16,,"[4, 25, 9, 0, 0, 20]"
GRB161011A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB161011A_716876.png,95374276,15,1,1,5,,"[7, 4, 3, 0, 2, 8]"
GRB161014A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB161014A_717500.png,95374278,1,3,14,2,,"[6, 4, 12, 0, 0, 3]"
GRB161017A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB161017A_718023.png,95374280,13,31,12,0,,"[21, 13, 24, 0, 7, 7]"
GRB161022A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB161022A_718655.png,95374281,25,10,10,4,,"[21, 13, 18, 0, 1, 5]"
GRB161104A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB161104A_720568.png,95374283,13,1,19,17,,"[10, 2, 6, 0, 15, 33]"
GRB161105A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB161105A_720697.png,95374284,0,2,12,0,Other,"[3, 8, 6, 0, 1, 1]"
GRB161108A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB161108A_721234.png,95374285,3,18,12,7,,"[7, 16, 19, 0, 1, 9]"
GRB161113A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB161113A_722063.png,95374286,5,18,20,2,,"[6, 31, 26, 0, 0, 3]"
GRB161117A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB161117A_722604.png,95374288,0,4,17,0,Other,"[11, 11, 11, 0, 1, 1]"
GRB161117B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB161117B_722642.png,95374290,2,4,16,0,,"[14, 5, 16, 0, 2, 2]"
GRB161129A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB161129A_724438.png,95374293,8,8,20,3,,"[14, 9, 25, 0, 2, 5]"
GRB161202A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB161202A_725036.png,95374294,1,6,21,1,,"[17, 5, 18, 0, 2, 3]"
GRB161214B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB161214B_726885.png,95374295,17,20,3,2,,"[3, 36, 6, 0, 0, 2]"
GRB161217A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB161217A_727167.png,95374297,13,3,15,10,,"[17, 2, 11, 0, 4, 14]"
GRB161218A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB161218A_727288.png,95374298,18,5,4,1,,"[4, 22, 4, 0, 1, 2]"
GRB161219B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB161219B_727541.png,95374299,12,0,0,0,Simple,"[7, 6, 0, 0, 1, 1]"
GRB161220A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB161220A_727610.png,95374301,16,5,5,2,,"[15, 2, 6, 0, 5, 7]"
GRB161224A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB161224A_728268.png,95374302,9,10,11,11,,"[14, 10, 15, 0, 1, 12]"
GRB170101A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170101A_729293.png,95374303,13,2,0,1,Simple,"[8, 7, 0, 0, 0, 1]"
GRB170111A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170111A_731887.png,95374306,4,5,16,6,,"[8, 1, 16, 0, 2, 8]"
GRB170112A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170112A_732188.png,95374307,16,3,13,15,,"[12, 3, 2, 0, 11, 26]"
GRB170113A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170113A_732526.png,95374308,2,13,20,5,,"[13, 16, 19, 0, 0, 5]"
GRB170115A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170115A_733103.png,95374309,9,16,9,12,,"[3, 19, 14, 0, 0, 14]"
GRB170126A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170126A_735188.png,95374312,13,1,0,2,Simple,"[2, 11, 1, 0, 0, 2]"
GRB170127A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170127A_735326.png,95374313,3,6,10,31,,"[9, 1, 11, 0, 2, 33]"
GRB170127B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170127B_735331.png,95374315,13,0,0,0,Simple,"[13, 0, 0, 0, 0, 0]"
GRB170202A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170202A_736407.png,95374316,2,4,14,1,,"[3, 10, 11, 0, 1, 2]"
GRB170203A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170203A_736432.png,95374317,7,21,8,8,,"[5, 22, 13, 0, 4, 12]"
GRB170205A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170205A_736843.png,95374320,0,2,12,0,Other,"[9, 7, 9, 0, 0, 0]"
GRB170206B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170206B_737125.png,95374321,8,12,9,16,,"[5, 13, 9, 0, 4, 22]"
GRB170208A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170208A_737438.png,95374322,15,22,9,5,,"[11, 19, 15, 0, 5, 10]"
GRB170208B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170208B_737463.png,95374323,20,19,11,1,,"[35, 7, 13, 0, 3, 4]"
GRB170306A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170306A_741220.png,95374325,6,4,20,17,,"[11, 2, 15, 0, 4, 21]"
GRB170307A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170307A_741528.png,95374326,8,12,11,16,,"[13, 3, 9, 0, 3, 22]"
GRB170311A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170311A_741965.png,95374329,3,5,17,5,,"[9, 3, 12, 0, 4, 9]"
GRB170317A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170317A_742866.png,95374330,15,5,0,0,,"[4, 15, 1, 0, 0, 0]"
GRB170318A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170318A_743065.png,95374331,23,23,2,4,,"[2, 42, 8, 0, 0, 4]"
GRB170318B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170318B_743086.png,95374333,13,0,0,1,Simple,"[12, 1, 0, 0, 0, 1]"
GRB170330A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170330A_744773.png,95374335,5,23,24,1,,"[27, 21, 24, 0, 2, 3]"
GRB170331A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170331A_744791.png,95374336,13,9,14,8,,"[15, 5, 19, 0, 4, 14]"
GRB170405A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170405A_745797.png,95374339,3,26,13,4,,"[15, 17, 26, 0, 0, 4]"
GRB170419A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170419A_748898.png,95374340,12,2,1,1,,"[1, 13, 0, 0, 1, 2]"
GRB170419B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170419B_748947.png,95374341,16,27,2,4,,"[15, 23, 10, 0, 2, 7]"
GRB170428A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170428A_750298.png,95374342,14,0,1,0,Simple,"[15, 1, 0, 0, 0, 0]"
GRB170516A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170516A_753110.png,95374344,4,14,23,3,,"[15, 8, 32, 0, 0, 3]"
GRB170519A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170519A_753445.png,95374346,18,16,4,10,,"[19, 6, 12, 0, 4, 16]"
GRB170524A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170524A_754322.png,95374347,17,2,4,3,,"[16, 2, 2, 0, 3, 6]"
GRB170526A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170526A_754549.png,95374348,14,8,8,5,,"[9, 12, 9, 0, 4, 9]"
GRB170531A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170531A_755343.png,95374350,5,4,12,17,,"[4, 6, 7, 0, 3, 21]"
GRB170531B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170531B_755354.png,95374352,0,2,11,0,Other,"[5, 8, 10, 0, 1, 1]"
GRB170604A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170604A_755867.png,95374354,1,1,9,2,,"[3, 0, 9, 0, 0, 2]"
GRB170607A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170607A_756284.png,95374355,11,16,24,1,,"[29, 20, 17, 0, 0, 1]"
GRB170626A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170626A_758766.png,95374356,25,13,10,4,,"[12, 23, 18, 0, 2, 6]"
GRB170629A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170629A_759159.png,95374357,17,20,8,3,,"[10, 26, 13, 0, 1, 5]"
GRB170705A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170705A_760064.png,95374359,18,18,12,5,,"[29, 17, 16, 0, 1, 6]"
GRB170710A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170710A_761119.png,95374360,8,19,11,11,,"[4, 22, 13, 0, 3, 14]"
GRB170711A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170711A_761622.png,95374361,14,3,3,0,,"[7, 13, 2, 0, 0, 0]"
GRB170714A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170714A_762535.png,95374362,0,1,2,13,Too Noisy,"[0, 0, 2, 0, 0, 14]"
GRB170724A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170724A_764204.png,95374366,1,3,15,30,,"[3, 4, 12, 0, 3, 33]"
GRB170728A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170728A_765008.png,95374368,13,2,0,1,Simple,"[13, 1, 2, 0, 0, 1]"
GRB170728B,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170728B_765130.png,95374369,14,18,7,2,,"[19, 6, 12, 0, 5, 9]"
GRB170803A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170803A_766081.png,95374370,10,1,3,1,,"[4, 7, 3, 0, 0, 1]"
GRB170804A,/Users/catermurawski/Desktop/Swift-Research/BurstPhotos/GRB170804A_766194.png,95374371,5,23,20,7,,"[4, 30, 24, 0, 3, 10]"
